step,wall_time,episode_return,ma_return,qos_prob,qos_lambda,noise_sigma,sum_rate_mean,rate_common_mean,qos_violation_l1_mean,qos_violation_l2_mean,h_eff_abs_mean_mean,h_eff_abs_R_mean,h_eff_abs_T_mean,phase_entropy_R_mean,phase_entropy_T_mean,phase_var_R_mean,phase_var_T_mean,beta_r_mean_mean,common_power_frac_mean,total_power_W_mean,reward_sr_mean,reward_qos_mean,reward_pwr_mean,qos_satisfied_mean,reward_mean,act_mean,act_std,act_abs_max,act_sat_frac,eval_return_mean,eval_return_std,eval_sum_rate_mean,eval_sum_rate_std,eval_qos_prob,eval_qos_prob_std,eval_rate_common_mean,eval_h_eff_abs_T_mean,eval_phase_entropy_T_mean,eval_common_power_frac_mean,eval_latency_ms_mean,eval_latency_ms_std,critic_loss_0,critic_gradnorm_0,critic_loss_1,critic_gradnorm_1,critic_loss_2,critic_gradnorm_2,actor_loss_0,actor_gradnorm_0,actor_loss_1,actor_gradnorm_1,actor_loss_2,actor_gradnorm_2
400,554.465,,,,,,,,,,,,,,,,,,,,,,,,,0.04654158055782318,0.7687466740608215,1.0,0.3942857142857143,,,,,,,,,,,,,0.0027196806855499744,0.17252374656498431,0.45767492666840554,3.957150731086731,0.02567847479134798,0.4117333677411079,-1.1688628602027893,0.16336801409721374,-17.812982330322267,1.3139745283126831,-4.277482566833496,0.35691243171691894
401,556.242,3.1272469134787304,1.6000037880324112,0.4,15.0,0.28275,3.7521770060447306,2.053955239810149,0.04906812556812465,0.004564259414976771,3.443791590353354e-05,4.405423863657545e-05,5.5889477044078195e-06,2.484220255626065,2.5495292128655245,3.2851425427629204,3.429628632027524,0.4970105773210525,0.7948020434379578,0.9999999988637864,0.02814132754533548,-0.006846389122465157,-1.5329569578170776e-10,0.4,0.06254493826957463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,556.248,,,,,,,,,,,,,,,,,,,,,,,,,-0.06068018339574337,0.779905641078949,1.0,0.4247619047619048,,,,,,,,,,,,,0.0034459238220006226,0.18916035816073418,0.48376168265938757,4.374855585098267,0.026494897548109294,0.5038821467757225,-1.1655589270591735,0.1598687079548836,-17.887142219543456,1.3813340806961059,-4.270687484741211,0.35888294339179994
402,557.997,0.49599672070502204,1.6237988478470686,0.22,15.0,0.28245833333333337,2.951104250968855,1.1706210259332261,0.1705254987093627,0.03197556492445016,3.201931720130753e-05,4.096124175143091e-05,5.1935435509373835e-06,2.53658140918812,2.4883658268222124,3.0345097081406074,2.588340445622788,0.462190248966217,0.5521309223771095,0.9999999824725091,0.022133281882266417,-0.047963347386675244,-8.149072527885436e-11,0.22,0.009919934414100443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,558.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.04712847173213959,0.7748507142066956,1.0,0.39619047619047615,,,,,,,,,,,,,0.003249648029450327,0.1973555175215006,0.48815709725022316,3.7969194650650024,0.027339745331555605,0.48342887192964556,-1.1703926563262939,0.1620146319270134,-17.98907440185547,1.3835231900215148,-4.285701560974121,0.35327970027923583
403,559.777,2.1803381788640026,1.676657981237576,0.3,15.0,0.2821666666666667,3.6001513194260486,1.7357982802995064,0.09293431432980727,0.015762914170056923,2.7279636430751955e-05,3.457474164962309e-05,5.394320774138529e-06,2.4898182321782207,2.5246515669260856,3.0200698521781106,3.373032435697794,0.48213578581809996,0.7132905101776124,0.9999999708868563,0.027001134895695365,-0.023644371255085384,-6.332993507385254e-11,0.3,0.04360676357728005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,559.777,,,,,,,,,,,,,,,,,,,,,,,,,-0.009430081490427256,0.767438006401062,1.0,0.38095238095238093,,,,,,,,,,,,,0.002632578236516565,0.1245259677618742,0.4630672699213028,4.042644193172455,0.025133309811353685,0.46190481185913085,-1.1702533793449401,0.1602193558216095,-18.048843688964844,1.3484954023361206,-4.291060047149658,0.3599845367670059
404,561.531,2.8751063869680507,1.7208032870712135,0.5,15.0,0.281875,3.490432548578107,1.7031493467541268,0.055712501304086566,0.00728407752066956,2.0556207969714076e-05,2.572250191218086e-05,5.057326142313686e-06,2.527294132271337,2.5172502792792186,3.5582431474307197,3.045089903413608,0.5679644548892975,0.722469824552536,0.9999999825656414,0.0261782441143358,-0.010926116281004341,-9.39704477787018e-11,0.5,0.05750212773936101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,561.536,,,,,,,,,,,,,,,,,,,,,,,,,0.09598586112260818,0.7554975986480713,1.0,0.38476190476190475,,,,,,,,,,,,,0.0025987850315868856,0.2484444934874773,0.40173928007483484,4.059475288391114,0.02340412374585867,0.3832485416531563,-1.1696410083770752,0.16078860715031623,-18.126291618347167,1.364581482410431,-4.293457441329956,0.3634801489114761
405,563.37,1.7944284172074003,1.6833761870523491,0.28,15.0,0.28158333333333335,3.6265136383152288,1.9682672420160279,0.12488662506900247,0.01970685587012947,3.3156043911841224e-05,4.285013739838469e-05,4.073763452210826e-06,2.497185570726539,2.5213661320669623,3.6820511880042597,3.0954110430934447,0.5992038571834564,0.8117517805099488,0.9999999833106995,0.027198852287364225,-0.029560283805194206,-1.3802200555801394e-10,0.28,0.035888568344148004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,563.374,,,,,,,,,,,,,,,,,,,,,,,,,-0.0077182255452498795,0.7750103950500489,1.0,0.3676190476190476,,,,,,,,,,,,,0.002741929560434073,0.18202904000878334,0.44631756991147997,3.5742538499832155,0.02627155901864171,0.4331278908252716,-1.1718047523498536,0.15810900688171386,-18.13207248687744,1.3490361261367798,-4.288141536712646,0.3540203022956848
406,565.145,3.040420918438225,1.7113328996549666,0.5,15.0,0.28129166666666666,3.539405227519802,1.8640340462045153,0.04897877583404633,0.006324747161883587,2.5987371401259577e-05,3.293585277097805e-05,5.14192729210415e-06,2.5127075404358528,2.5263720554804148,3.5993958028114816,3.176513858437245,0.46667012572288513,0.7633953046798706,0.9999999927729368,0.026545539206398513,-0.009487120742825381,-9.480863809585573e-11,0.5,0.0608084183687645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,565.15,,,,,,,,,,,,,,,,,,,,,,,,,-0.039177948422729966,0.7892658710479736,1.0,0.43619047619047613,,,,,,,,,,,,,0.002766266781836748,0.21047244511544705,0.3621883048117161,3.879105703830719,0.02380929173901677,0.49756289899349215,-1.1731266975402832,0.15911403745412828,-18.202694816589357,1.3712347769737243,-4.289935626983643,0.3557739895582199
407,566.924,0.31371972325879,1.7118297931443063,0.16,15.0,0.281,2.7834011997811,1.123925488925569,0.1808529289118104,0.03190074296459694,2.0873524500955676e-05,2.673400280814832e-05,3.2920895793777223e-06,2.482565101307609,2.5285868796713116,2.5398561617549094,3.5927054468303647,0.5453886616230011,0.6107290816307068,0.9999999857973307,0.02087550899835825,-0.04785111444689541,-8.62870365381241e-11,0.16,0.0062743944651758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,566.927,,,,,,,,,,,,,,,,,,,,,,,,,-0.03165423572063446,0.7669489979743958,1.0,0.38285714285714284,,,,,,,,,,,,,0.003206676496192813,0.1381002327054739,0.5749213382601738,4.4469782876968384,0.03020968144759536,0.4714470264315605,-1.1698693656921386,0.16503054708242415,-18.261915740966796,1.4015525555610657,-4.288876209259033,0.36503687500953674
408,568.695,0.3705924413273086,1.5648424996519805,0.16,15.0,0.28070833333333334,2.8166718011639613,0.8677922142554781,0.17334840554823272,0.03180879305728757,2.6933922652103642e-05,3.442606790673143e-05,4.457486888220287e-06,2.52790407393416,2.5405181496634253,3.338981393868964,3.09653742999295,0.5392349344491959,0.4694611862301826,1.0000000010989607,0.02112503850872971,-0.04771318958593135,-9.625218808650973e-11,0.16,0.007411848826546172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,568.7,,,,,,,,,,,,,,,,,,,,,,,,,-0.028421920305117965,0.7774750471115113,1.0,0.4038095238095238,,,,,,,,,,,,,0.0028550326358526947,0.1313075790554285,0.48120489850640297,4.761644301414489,0.026420742366462947,0.3630036062002182,-1.1711100482940673,0.1643069913983345,-18.309232902526855,1.3974839806556703,-4.298716878890991,0.3631506562232971
409,570.487,3.9414982684319773,1.6866391016305744,0.94,15.0,0.28041666666666665,4.001006612011665,2.2423213047033332,0.003736185837199235,0.0002850560720085568,3.908180243272553e-05,4.968121086310492e-05,7.283577141587376e-06,2.482329157448711,2.5098744331134886,2.7076754326787955,3.213604079425136,0.482396075129509,0.8013163459300995,0.9999999845959247,0.03000754959008749,-0.0004275841080128352,-1.1343508958816531e-10,0.94,0.07882996536863957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,570.49,,,,,,,,,,,,,,,,,,,,,,,,,0.1228090226650238,0.7844550609588623,1.0,0.38476190476190475,,,,,,,,,,,,,0.003398145067039877,0.15991142377257347,0.5328877913951874,4.302899100780487,0.03444680059328675,0.517726289331913,-1.1697861909866334,0.16662418067455292,-18.35228199005127,1.363721022605896,-4.2792588806152345,0.3628155314922333
410,572.248,3.300640219049301,1.7345566598533542,0.48,15.0,0.280125,3.5366435298539387,1.8585959524568383,0.03175344063272017,0.002674681360075016,2.7236780125050088e-05,3.5137643854067744e-05,3.534188937997135e-06,2.570699053816327,2.49696507134218,2.938246908584359,2.8649412707990947,0.5674084973335266,0.8386459743976593,0.9999999714456499,0.026524826473904545,-0.004012022040112525,-5.280598998069764e-11,0.48,0.06601280438098604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,572.252,,,,,,,,,,,,,,,,,,,,,,,,,0.1222099632024765,0.7797367572784424,1.0,0.44000000000000006,,,,,,,,,,,,,0.0035053885239176453,0.3472238977998495,0.4710961580276489,4.017612257003784,0.03059314228594303,0.4763335958123207,-1.171693789958954,0.1616386890411377,-18.40299758911133,1.3613187742233277,-4.2899473190307615,0.36654317259788516
411,574.047,2.1792574218556244,1.692757091468676,0.4,15.0,0.2798333333333334,3.847798714710339,1.979742483327085,0.09958028020303354,0.016348894569903988,3.116415143313799e-05,3.9573067858654855e-05,5.93740215658742e-06,2.527194609938073,2.512074128271788,2.5709887540083995,3.481718147560103,0.49331303298473356,0.7588076269626618,0.9999999597109854,0.02885849036032755,-0.02452334185485599,-6.835907697677614e-11,0.4,0.04358514843711248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,574.05,,,,,,,,,,,,,,,,,,,,,,,,,-0.06460676435381174,0.7977344393730164,1.0,0.45904761904761904,,,,,,,,,,,,,0.0029510949668474494,0.1323298454284668,0.4962589807808399,3.969357907772064,0.02873680690303445,0.4520581394433975,-1.1692012357711792,0.16449085980653763,-18.47896839141846,1.4181806540489197,-4.2884437847137455,0.3634172362089157
412,575.818,1.1504241331789502,1.7073878612636708,0.24,15.0,0.2795416666666667,3.8041714151986694,1.583413618280615,0.15477578493840913,0.027681868561274636,4.236581119868316e-05,5.46920819122908e-05,5.38699905786026e-06,2.474296807053695,2.5039839482013755,2.7392432075814765,3.5924225485956067,0.4457974815368652,0.6731950822472572,0.9999999955296517,0.028531285613990022,-0.041522802841911954,-1.0849907994270327e-10,0.24,0.023008482663579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,575.823,,,,,,,,,,,,,,,,,,,,,,,,,-0.08170273676514625,0.781932282447815,1.0,0.4076190476190476,,,,,,,,,,,,,0.002928581265732646,0.1303695885837078,0.5930715170502663,4.251432149410248,0.030477132257074116,0.43498132228851316,-1.1715466451644898,0.16253702968358993,-18.53955883026123,1.3853348016738891,-4.293557825088501,0.36755366683006285
413,577.619,3.2629276991959744,1.756440688945927,0.62,15.0,0.27925,3.7344219710166953,2.224740454775921,0.04090532492184316,0.004666407126245631,2.8113421101520888e-05,3.557537154876769e-05,5.727569759780491e-06,2.5057613398172673,2.482201505657891,3.3348578706654304,2.9062401759654106,0.469067674279213,0.8227521222829819,0.9999999833852052,0.028008164782625213,-0.006999610689368446,-1.093372702598572e-10,0.62,0.0652585539839195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,577.624,,,,,,,,,,,,,,,,,,,,,,,,,-0.07525317072868347,0.7765012383460999,1.0,0.4,,,,,,,,,,,,,0.002644890523515642,0.12427124552428723,0.46896593406796455,3.786902587413788,0.026279926486313342,0.4063542976975441,-1.1698540234565735,0.16229244470596313,-18.5735892868042,1.403913676738739,-4.286374225616455,0.3633789324760437
414,579.41,3.3878400765581755,1.9260196517005486,0.52,15.0,0.27895833333333336,3.9275464674505285,2.365430571089182,0.03719853355558171,0.0032998645854869736,2.3713042267152453e-05,2.964848357894524e-05,5.9067183317740825e-06,2.5028016748016557,2.5585496619023287,3.3489465749849496,3.33102929823789,0.5709234857559204,0.842898142337799,0.9999999711290002,0.02945659850587896,-0.00494979687823046,-9.64850187301636e-11,0.52,0.0677568015311635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,579.415,,,,,,,,,,,,,,,,,,,,,,,,,0.09480332136154175,0.7707263827323914,1.0,0.39619047619047615,,,,,,,,,,,,,0.002353452071547508,0.11137066006660462,0.5316133576631547,4.65003915309906,0.024381000343710185,0.4272601667046547,-1.1674920892715455,0.1607504028081894,-18.640136184692384,1.41226699590683,-4.30268705368042,0.3676140034198761
415,581.195,-2.295416259181601,1.685121586747826,0.04,15.0,0.2786666666666667,4.415921449410404,1.5831064700148971,0.32544367333850566,0.07068515726417184,3.370567432773328e-05,4.310921057565373e-05,5.495065583971895e-06,2.4751965025129503,2.4449107050019445,2.8026721494869635,4.217783616252745,0.407332484126091,0.6721934247016906,0.9999999883584678,0.03311941087057803,-0.10602773589625776,-1.5795230865478516e-10,0.04,-0.04590832518363204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,581.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.14085964262485504,0.7859520316123962,1.0,0.4419047619047619,,,,,,,,,,,,,0.0027445027069188653,0.11585027746856212,0.5367107133567334,4.505756337642669,0.026236315900459887,0.4040802252292633,-1.1646562647819518,0.16268507689237593,-18.697286109924317,1.426880133152008,-4.299064264297486,0.3589776647090912
416,582.96,2.776625906582504,1.8535222382710952,0.34,15.0,0.27837500000000004,3.5619948446213363,2.084958619450029,0.0694675503835331,0.008288295426515433,1.874068814286305e-05,2.348311485906181e-05,4.513407994266758e-06,2.475343231559127,2.5430185453571514,3.402101214200061,3.200332153036631,0.46615748941898344,0.816879615187645,0.9999999496527017,0.02671496133466002,-0.012432443139773153,-6.3236802816391e-11,0.34,0.05553251813165007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,582.965,,,,,,,,,,,,,,,,,,,,,,,,,-0.10666332989931107,0.7739554524421692,1.0,0.3790476190476191,,,,,,,,,,,,,0.00305547462310642,0.24399503022432328,0.42813402980566023,4.015319600105285,0.02405024254694581,0.44332719951868055,-1.1699871373176576,0.16689161866903304,-18.75447551727295,1.4161764407157897,-4.299800519943237,0.3682298767566681
417,584.746,1.6762345648920758,1.851844737070957,0.18,15.0,0.27808333333333335,3.0535786696574485,0.8951128916902092,0.11205162366221325,0.01791809908205012,3.82994927975608e-05,4.9595335959399245e-05,4.411963312045449e-06,2.5267756104719745,2.530048360348081,2.8372260839535106,3.3222364714579133,0.49601589918136596,0.5091525423526764,0.9999999954365194,0.022901840022430862,-0.02687714862307518,-1.0151416063308718e-10,0.18,0.033524691297841525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,584.751,,,,,,,,,,,,,,,,,,,,,,,,,-0.12682824060320855,0.7797006011009217,1.0,0.4323809523809524,,,,,,,,,,,,,0.002813080493360758,0.17092361606657505,0.5373528203368187,4.555417387485504,0.028457692991942167,0.4523972535133362,-1.171259799003601,0.16363505899906158,-18.787172660827636,1.4488285660743714,-4.3090159130096435,0.36948656260967255
418,586.535,2.5278689376500343,1.9602131741469138,0.5,15.0,0.27779166666666666,3.507318931323096,1.5763112507191415,0.07184333786445263,0.011498342120466526,2.891674138862776e-05,3.696098933824715e-05,4.783997539769586e-06,2.492956866476065,2.4940701959776552,3.2989721820788525,3.181331812215374,0.43321613013744353,0.6681939956545829,0.9999999701231718,0.026304891984923223,-0.017247513180699788,-5.122274160385132e-11,0.5,0.05055737875300068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,586.54,,,,,,,,,,,,,,,,,,,,,,,,,0.0013684462755918503,0.7579438924789429,1.0,0.38095238095238093,,,,,,,,,,,,,0.0030959445238113404,0.21710874944925307,0.5802035318315029,4.918327186107636,0.027705863956362008,0.43956817388534547,-1.1656818413734436,0.1653240716457367,-18.867598686218262,1.4416946411132812,-4.302861490249634,0.3722713887691498
419,588.311,3.810258486702141,2.0643131514738284,0.9,15.0,0.2775,3.770897513312168,2.242266224598855,0.004805891682898883,0.00021770764092343228,3.361042812602298e-05,4.330128154219836e-05,4.537867877496861e-06,2.4708637165345606,2.417882284407608,2.6362759424991227,2.8844377066744635,0.46662082672119143,0.8658978092670441,0.9999999839067459,0.02828173134984126,-0.0003265614613851484,-1.5441328287124637e-10,0.9,0.07620516973404283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,588.315,,,,,,,,,,,,,,,,,,,,,,,,,-0.057301443070173264,0.77516610622406,1.0,0.39428571428571424,,,,,,,,,,,,,0.002939393373671919,0.21159208953380584,0.4755540469288826,3.998464183807373,0.027659363942220808,0.44262286096811293,-1.1622587823867798,0.16602689385414124,-18.89811191558838,1.433022484779358,-4.302696990966797,0.367361376285553
420,590.154,0.9984134501807524,2.0457211302671716,0.14,15.0,0.27720833333333333,3.4878847159770037,1.0588667463798904,0.16025846412472342,0.026460577487571312,3.168316638613322e-05,3.9825271670247346e-05,7.256850533790818e-06,2.4809266467820357,2.4871895405472246,3.348758830974406,3.4366755734487895,0.4927044475078583,0.4979735490679741,1.0000000071898103,0.026159135369827533,-0.039690866231356974,-1.348555088043213e-10,0.14,0.01996826900361505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,590.158,,,,,,,,,,,,,,,,,,,,,,,,,-0.10167024806141853,0.7407804250717163,1.0,0.3771428571428571,,,,,,,,,,,,,0.0030349613167345523,0.20676416225731373,0.6163964095711708,4.859727554321289,0.03172626450657844,0.5499918940663338,-1.1621766924858092,0.16263663172721862,-18.952093811035155,1.4650177597999572,-4.305472812652588,0.37606952905654906
421,591.94,3.8716070101346522,2.0829391350999678,0.84,15.0,0.2769166666666667,4.315468356032392,2.70273805686813,0.01573503553940167,0.0017892482471282278,4.3193824892278166e-05,5.519170670980886e-05,7.200179439686012e-06,2.521033114852378,2.512040484759186,3.423678700338242,2.5288206605354095,0.4005392706394196,0.870649380683899,0.9999999543838203,0.03236601267024293,-0.0026838723706923417,-9.685754776000979e-11,0.84,0.07743214020269305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,591.945,,,,,,,,,,,,,,,,,,,,,,,,,-0.05455002412199974,0.7994886040687561,1.0,0.4514285714285714,,,,,,,,,,,,,0.0021597153740003706,0.19150617383420468,0.3338624210655689,3.9637115359306336,0.020695836320519446,0.46513492524623873,-1.157622435092926,0.16206955313682556,-19.018039207458497,1.4331612873077393,-4.311454877853394,0.3696287274360657
422,593.695,3.3436397319155295,2.225321285660493,0.58,15.0,0.276625,3.807885000434909,2.1965165900326618,0.031805673395690764,0.003624228540809289,2.3236486311151314e-05,2.953111756520892e-05,4.352592548978501e-06,2.530711806362492,2.5461191197779467,2.5728955243751703,3.264852636590337,0.6300319147109985,0.8588011252880097,0.9999999563023448,0.028559137503261823,-0.005436342811213933,-5.373731255531311e-11,0.58,0.06687279463831057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,593.7,,,,,,,,,,,,,,,,,,,,,,,,,0.09407153204083443,0.7761266708374024,1.0,0.4,,,,,,,,,,,,,0.002361684013158083,0.21976452380418776,0.48182915791869163,4.571153390407562,0.023974842801690103,0.4351236963272095,-1.1641276931762696,0.1603652137517929,-19.057060890197754,1.4316212701797486,-4.322172346115113,0.37127853870391847
423,595.619,1.8086010012068185,2.2067344267776337,0.12,15.0,0.2763333333333333,3.361072610558076,1.4466981722688226,0.11994035050885252,0.017357349659159357,5.234150749042305e-05,6.862363419118618e-05,3.495127388133647e-06,2.543728553938026,2.398787905059797,3.1692822288048688,1.9691661622125636,0.4177187782526016,0.7345892810821533,0.999999980032444,0.025208044579185563,-0.026036024488739037,-6.631016731262208e-11,0.12,0.03617202002413636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,595.625,,,,,,,,,,,,,,,,,,,,,,,,,-0.02881512641906738,0.7681666731834411,1.0,0.38857142857142857,,,,,,,,,,,,,0.002906344877555966,0.15865958534181118,0.6218129634857178,5.410913681983947,0.02960815125145018,0.5555629858374596,-1.1574806118011474,0.16439390510320664,-19.107071113586425,1.4760023617744447,-4.302513122558594,0.37877617716789247
424,597.505,3.5181935399425384,2.2388887844263587,0.74,15.0,0.2760416666666667,3.4724989822723713,1.9413146194219413,0.01652557190736705,0.001453247633524408,3.885323588927063e-05,5.0225532883220834e-05,4.736344907420028e-06,2.5183838467208437,2.4896263633676625,3.0780322900881236,2.807352151424202,0.49530438005924227,0.7890963667631149,0.9999999775737524,0.02604374236704278,-0.002179871450286612,-1.1790543794631957e-10,0.74,0.07036387079885074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,597.505,,,,,,,,,,,,,,,,,,,,,,,,,-0.059940587356686593,0.7793556690216065,1.0,0.3961904761904762,,,,,,,,,,,,,0.003013216471299529,0.16056681238114834,0.5018739657104015,4.640564105510712,0.027816123496741056,0.47468907535076144,-1.160398507118225,0.16359949469566346,-19.19359436035156,1.4537557792663574,-4.3182705307006835,0.37961334466934205
425,599.295,3.4098358623044622,2.3196591566812113,0.6,15.0,0.27575000000000005,3.7900075079779896,2.3314247416192617,0.02834477711081561,0.0028188926452750607,1.1913189791777484e-05,1.4091041285410421e-05,5.379635310878683e-06,2.5155352998519382,2.528861833139656,3.4059820593598538,3.2757761722363896,0.4312115824222565,0.8413717478513718,0.9999999591894447,0.028425056309834926,-0.004228338967912592,-9.583309292793277e-11,0.6,0.06819671724608925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,599.302,,,,,,,,,,,,,,,,,,,,,,,,,-0.22024042308330535,0.759371531009674,1.0,0.44952380952380955,,,,,,,,,,,,,0.002976401064079255,0.13919405803084373,0.5767068380117416,5.591734738349914,0.030314295841380953,0.38937345445156096,-1.1571119117736817,0.16148939192295075,-19.207149047851562,1.4747429132461547,-4.304535932540894,0.3837595909833908
426,601.06,2.9029316643076646,2.3127846939746837,0.4,15.0,0.27545833333333336,3.562013197961914,2.067637516604314,0.056313449659328434,0.006937643781780186,2.5781567787555493e-05,3.2925577259430836e-05,4.3495393719294656e-06,2.5228500606625026,2.5277328250926825,3.0222643083629994,3.38317462000087,0.5128496158123016,0.8367146921157836,0.9999999448470771,0.026715098984714348,-0.010406465672670282,-2.5890767574310308e-11,0.4,0.05805863328615331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,601.064,,,,,,,,,,,,,,,,,,,,,,,,,-0.0738886646926403,0.7832645654678345,1.0,0.4133333333333333,,,,,,,,,,,,,0.003381414718460292,0.22220818050205707,0.5378278893232346,4.565874059200286,0.03265947550535202,0.43465389639139174,-1.1560231494903563,0.16278480261564254,-19.29222557067871,1.50643306016922,-4.2886831569671635,0.381071982383728
427,602.883,3.6404825207028937,2.4791228338468887,0.76,15.0,0.27516666666666667,3.920222370324978,2.309071966348115,0.021466111789021927,0.00239467821033967,3.15766130432878e-05,4.0430000275504314e-05,5.016451346638245e-06,2.492016285061134,2.5671749205347805,3.6017663652061547,3.336351807684718,0.5016342395544052,0.8430125683546066,0.9999999537691474,0.029401667777437336,-0.003592017315509505,-4.786998033523561e-11,0.76,0.07280965041405786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,602.887,,,,,,,,,,,,,,,,,,,,,,,,,-0.04537476934492588,0.7824854135513306,1.0,0.42095238095238097,,,,,,,,,,,,,0.00268777783960104,0.1443048057705164,0.503149287700653,4.445137898921967,0.02527650700882077,0.37792605578899385,-1.153953971862793,0.16157525032758713,-19.301449584960938,1.4592677688598632,-4.293115482330323,0.37675479173660276
428,604.69,1.6758592663931746,2.544386175100182,0.14,15.0,0.274875,3.292173111357627,1.8527794234182315,0.12507175593327965,0.020116075287734795,2.9466468729545756e-05,3.812622516363497e-05,3.487199427278116e-06,2.548781378478445,2.502443188059375,2.8113362603527827,4.123042865241008,0.5246031534671783,0.8344827824831009,0.9999999728798866,0.024691298335182202,-0.030174112931602187,-7.571652531623839e-11,0.14,0.03351718532786349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,604.694,,,,,,,,,,,,,,,,,,,,,,,,,0.032921058405190703,0.7921655297279357,1.0,0.40952380952380957,,,,,,,,,,,,,0.0029780844203196465,0.18949215732514857,0.49387697339057923,4.769363675117493,0.026116561722010375,0.3931464037299156,-1.1529100823402405,0.16016991972923278,-19.371285667419432,1.5041103148460389,-4.299583253860473,0.37659166514873504
429,606.458,3.6285976111118132,2.528741142234174,0.7,15.0,0.27458333333333335,3.820105207713434,2.3147295976960565,0.018478724703375964,0.0015525578331643758,4.99499221637197e-05,6.503409433230129e-05,4.697405657974888e-06,2.3969142951869515,2.46713996595514,1.9386759170435477,3.0788546779410297,0.43147718846797944,0.8688637042045593,0.9999999718554318,0.028650789057850762,-0.002328836749746564,-8.586794137954712e-11,0.7,0.07257195222223625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,606.465,,,,,,,,,,,,,,,,,,,,,,,,,-0.04943142328411341,0.8089304566383362,1.0,0.4609523809523809,,,,,,,,,,,,,0.002820337573066354,0.12429083675146103,0.5626444743573665,5.009880456924439,0.026520468527451158,0.49342202037572863,-1.1502620887756347,0.16253989815711975,-19.37238109588623,1.466583433151245,-4.291914167404175,0.37269334197044374
430,608.228,3.396696704834745,2.5335439665234465,0.66,15.0,0.27429166666666666,3.6717932036139,1.9629411172291524,0.028783748134706584,0.0034030099133110126,4.281269667168558e-05,5.555066144442619e-05,4.598802353463731e-06,2.54149567373927,2.4549820713517283,3.4647045637878247,3.444126232863411,0.4366234385967255,0.802158203125,0.9999999683536589,0.02753844902710425,-0.005104514869966519,-6.044283509254457e-11,0.66,0.0679339340966949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,608.235,,,,,,,,,,,,,,,,,,,,,,,,,-0.06088046133518219,0.7915438294410706,1.0,0.42285714285714276,,,,,,,,,,,,,0.002814396619796753,0.1738520558178425,0.4456213106215,4.8595658826828005,0.025038103479892014,0.484145011305809,-1.1491212487220763,0.16318201333284377,-19.405375595092774,1.5073046135902404,-4.290892896652221,0.3819351309537888
431,610.019,3.355680444166994,2.592365117639015,0.64,15.0,0.274,3.664836909646104,1.9646562821180953,0.0329746015956025,0.0037484452544242954,3.9627675084227e-05,5.130240598537307e-05,4.603482380788851e-06,2.504888513569227,2.5210461103493396,2.851903069647721,3.077802840926525,0.50313660800457,0.789731179177761,0.9999999680928886,0.027486276822345775,-0.005622667881636444,-5.736947059631348e-11,0.64,0.06711360888333986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,610.021,,,,,,,,,,,,,,,,,,,,,,,,,0.0016653038561344146,0.7687081575393677,1.0,0.3657142857142857,,,,,,,,,,,,,0.002901597104500979,0.1413432002812624,0.555907548815012,5.022520840167999,0.026227956265211107,0.5657570233941078,-1.1418746280670167,0.16257819026708603,-19.46780086517334,1.5300128078460693,-4.287474708557129,0.3817012220621109
